-0.729045991406439,0.670017179989159,0.93773554224846278,-0.55793191403459019
-0.38366589898599346,0.094441192735703838,-0.6232360479056378,0.98576260383561332
0.99292265109601741,0.93538987402100515,0.45167792642377935,0.96221938355387793
-0.78027649831158719,0.59621171349909896,-0.40594110088409829,-0.99043303116136872
-0.77507096788763941,0.27952671419630559,0.75686129079768771,0.007325355410339407
0.59585723032045212,-0.27741199730163824,-0.57615133521653283,0.36271907712053197
-0.20252296017541771,0.4812944893528428,-0.050482638765530496,-0.15582463778917355
-0.6522696559990393,-0.39617374624536061,0.59455983047655137,-0.3668991103620115
0.74485764013460054,-0.70177204718525921,0.98813698864408384,0.64380652961482188
-0.74963447093273117,0.5275000251443589,-0.018821920757078558,0.32721104101950593
-0.7482067330559975,-0.57958185096198767,-0.89756714842956664,-0.92711749682426459
-0.18253767807647925,-0.084021689142210199,-0.024862146263203488,0.58794994309838544
0.84174958230432351,0.61506205087280219,0.41154850333743975,-0.99436313487603201
0.42140775018143373,0.28792191304388082,-0.087934351005126921,0.54783425782730988
0.14750933319318293,0.75351483018155485,0.61635098028242008,-0.96445220884689509
0.64249198313395817,0.6416815683502215,0.88014805759580672,-0.17466697017705224
-0.15366976713253966,0.1619133553278127,-0.68388483089058871,0.52346242737892301
-0.53968787093214043,0.61946909746970436,0.97704320160705471,-0.33510343532344222
-0.40033658835371733,-0.97292174666955833,-0.56552432108239103,0.81472943553234622
0.69693558392887711,0.91003514698291377,0.55779542011024641,0.97491925371498289
-0.86480923772246598,0.58719516304825836,0.18900712234213213,0.46559745052350854
0.39046576754990681,0.35963958142597185,-0.2153590616038068,0.12311488471633236
-0.58386388589607274,0.054742917217231124,-0.191582963766598,-0.29447518379709214
0.18564775703977676,-0.28730967883990743,0.92993274421152217,-0.6911231651297276
-0.21018357874414717,-0.22540818971144472,0.45390944323125382,-0.22286038504116112
0.85498568330061731,-0.12776487004278014,0.72535637408085862,0.24072002644116663
-0.76090563779433784,-0.056086396518171822,-0.31956060171920275,0.059683976999520771
0.43220141934660017,0.97675879520743702,0.4409869226862404,0.82515498394324505
0.010997010501556659,0.11653751270535273,0.0063800421321662526,-0.075051587156105382
0.09318392376338247,-0.10483119590387924,0.7089019734776465,0.20846296867480429
-0.002911627242969006,0.9598512095221774,-0.93136537354223703,0.95400406921976733
-0.27362707824571841,0.35903938760454523,-0.30753321382941867,0.71175027284761083
-0.90988091181038389,0.32023898875344003,0.49988194621699567,-0.73400793740961345
0.96472112749789241,-0.80928965133437747,-0.43465341853651263,0.60422293848175013
-0.84488594119004334,0.25476867592879793,-0.98381217636640172,0.3605741188605105
